Pseudomonas aeruginosa strain JYH18 IPC1229_12.1, whole genome shotgun sequence	GCF0038343951	NZNSOG010000121	45355	106515	61160
Pseudomonas aeruginosa strain delta6_2 chromosome	GCF0097999851	NZCP0470611	3079836	3099371	19535
Pseudomonas aeruginosa strain AZPAE12145 AZPAE12145_contig_10, whole genome shotgun sequence.	GCF0007967451	NZJUAR010000101	291422	327902	36480
Pseudomonas aeruginosa UCBPP-PA14 chromosome	GCF0069740451	NZCP0342441	2473700	2493501	19801
Pseudomonas aeruginosa strain PABL012 chromosome, complete genome	GCF0034291851	NZCP0316591	2528516	2547601	19085
Pseudomonas aeruginosa genome assembly 226_2_5Pc_1_contgs_500, contig NODE_2_length_451159_cov_22.9633_ID_3, whole genome shotgun sequence.	GCF0013747151	NZCTCZ010000251	78434	98235	19801
Pseudomonas aeruginosa strain PA_150567 NODE_1_length_849019_cov_15.7345, whole genome shotgun sequence	GCF0035852051	NZLSQQ010000141	476222	496023	19801
Pseudomonas aeruginosa genome assembly 231_15_121B_contgs_500, contig NODE_2_length_451136_cov_22.5443_ID_3, whole genome shotgun sequence.	GCF0013748151	NZCUXG010000391	78411	98212	19801
Pseudomonas aeruginosa strain N17-1, complete genome.	GCF0016060451	NZCP0149481	2399574	2429443	29869
Pseudomonas aeruginosa strain 6001 IPC1328_2.1, whole genome shotgun sequence	GCF0043720251	NZRWOH010000021	272650	307155	34505
Pseudomonas aeruginosa isolate 94, whole genome shotgun sequence.	GCF9001443751	NZFRHR010000101	157376	173158	15782
Pseudomonas aeruginosa strain Carb01 63, complete genome.	GCF0009818251	NZCP0113171	2914206	2986508	72302
Pseudomonas aeruginosa strain TNCF_151 NODE_1_length_601622_cov_25.6058_ID_1, whole genome shotgun sequence.	GCF0017661151	NZMAKK010000171	120372	167523	47151
Pseudomonas aeruginosa strain AR444 chromosome, complete genome.	GCF0030736151	NZCP0290891	2840813	2896107	55294
Pseudomonas aeruginosa strain PhDW6 IPC880_8.1, whole genome shotgun sequence	GCF0038363451	NZNSSR010000081	82111	131086	48975
Pseudomonas aeruginosa genome assembly 271_Rw168_2_contgs_500, contig NODE_2_length_451159_cov_11.8641_ID_3, whole genome shotgun sequence.	GCF0013752151	NZCTFC010000191	78434	98235	19801
Pseudomonas aeruginosa strain PA-CL524 IPC620_5.1, whole genome shotgun sequence	GCF0043727051	NZRWPP010000051	478108	488155	10047
Pseudomonas aeruginosa strain VET-23 NODE_14_length_158145_cov_22.0805_ID_27, whole genome shotgun sequence	GCF0036290451	NZRAFQ010000681	80087	109970	29883
Pseudomonas aeruginosa strain AR_0054 scaffold00002, whole genome shotgun sequence.	GCF0018751651	NZMPBV010000021	777987	866690	88703
Pseudomonas aeruginosa strain 295s071211BSL_PA2 IPC67_3.1, whole genome shotgun sequence	GCF0043743651	NZRWTZ010000031	186436	234528	48092
Pseudomonas aeruginosa strain PASGNDM345 chromosome, complete genome.	GCF0021046151	NZCP0207031	2532744	2592928	60184
Pseudomonas aeruginosa strain 24Pae112 chromosome, complete genome	GCF0034332351	NZCP0296051	2481354	2510578	29224
Pseudomonas aeruginosa genome assembly 205_12_5Pc_3_contgs_500, contig NODE_5_length_342265_cov_20.1151_ID_9, whole genome shotgun sequence.	GCF0013754151	NZCUWV010000341	26385	38822	12437
Pseudomonas aeruginosa genome assembly 205_12_5Pc_3_contgs_500, contig NODE_17_length_149523_cov_20.8083_ID_33, whole genome shotgun sequence.	GCF0013754151	NZCUWV010000381	78411	98212	19801
Pseudomonas aeruginosa strain CCBH4851 genome.	GCF0007632452	NZCP0213801	6107542	6160295	52753
Pseudomonas aeruginosa strain PAC46A IPC114_1.1, whole genome shotgun sequence	GCF0043745251	NZRWTL010000011	499897	521623	21726
Pseudomonas aeruginosa strain S1e NODE_6_length_296741_cov_18.1808, whole genome shotgun sequence.	GCF0023263051	NZNQZR010000061	61914	71248	9334
Pseudomonas aeruginosa strain env224 NODE_3_length_415345_cov_8.84131, whole genome shotgun sequence.	GCF0023305551	NZNRFV010000031	118095	139168	21073
Pseudomonas aeruginosa strain F2-1206 1206115_S36_R2_001_contig_23, whole genome shotgun sequence.	GCF0033256251	NZQORA010001511	43829	95428	51599
Pseudomonas aeruginosa BWH052 adTvf-supercont1.1, whole genome shotgun sequence.	GCF0006295451	NZKK2132501	1568724	1615875	47151
Pseudomonas aeruginosa isolate 151, whole genome shotgun sequence.	GCF9001449351	NZFRJJ010000501	101780	127428	25648
Pseudomonas sp. YS-1p CONTIG.132, whole genome shotgun sequence.	GCF0007575051	NZJPYP010000341	192286	216067	23781
Pseudomonas aeruginosa strain VET-75 PA2_B10_NODE_37_length_32241_cov_24.6513_ID_73, whole genome shotgun sequence	GCF0036300551	NZRADR010001831	12615	28944	16329
Pseudomonas aeruginosa strain AZPAE14526 AZPAE14526_contig_11, whole genome shotgun sequence.	GCF0007964451	NZJTYA010000111	43111	64744	21633
Pseudomonas aeruginosa strain 6487 NODE_7_length_179700_cov_15.711863, whole genome shotgun sequence	GCF0079228951	NZVOJC010000071	46293	80775	34482
Pseudomonas aeruginosa strain AZPAE15055 AZPAE15055_contig_8, whole genome shotgun sequence.	GCF0007931851	NZJTMR010000081	190594	238905	48311
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008244651	NZCCPH010000031	37741	121242	83501
Pseudomonas aeruginosa strain AR_0105 scaffold00002, whole genome shotgun sequence.	GCF0018749951	NZMPBO010000021	447917	482988	35071
Pseudomonas aeruginosa strain Zw115 IPC1390_10.1, whole genome shotgun sequence	GCF0039746051	NZRXAR010000101	186581	246905	60324
Pseudomonas aeruginosa strain Environ_1 chromosome	GCF0098001451	NZCP0470691	3000071	3008681	8610
Pseudomonas aeruginosa strain UAEM 02 NODE_1_length_891545_cov_91.3093_ID_1, whole genome shotgun sequence.	GCF0022041551	NZMYFK010000081	379018	414408	35390
Pseudomonas sp. P179 genomic scaffold acBRO-supercont1.1, whole genome shotgun sequence.	GCF0004784852	NZKI5173541	641446	676653	35207
Pseudomonas aeruginosa strain Env_47 contig-2000073, whole genome shotgun sequence.	GCF0022394851	NZNLBA010000741	424668	439531	14863
Pseudomonas aeruginosa strain NCTC11452, whole genome shotgun sequence.	GCF9004551451	NZUATW010000131	319447	356050	36603
Pseudomonas aeruginosa strain AUS452 IPC270_2.1, whole genome shotgun sequence	GCF0039766451	NZRXFC010000021	300652	328666	28014
Pseudomonas aeruginosa strain AZPAE13864 AZPAE13864_contig_39, whole genome shotgun sequence.	GCF0007955651	NZJTZI010000381	41985	100610	58625
Pseudomonas aeruginosa isolate 82.1, whole genome shotgun sequence.	GCF9001480451	NZFRVR010000091	392996	409823	16827
Pseudomonas aeruginosa strain WH-SGI-V-07710 WH-SGI-V-07710_contig2, whole genome shotgun sequence.	GCF0014537751	NZLLTE010000121	354107	373818	19711
Pseudomonas aeruginosa strain NCTC11450, whole genome shotgun sequence.	GCF9004551651	NZUATT010000231	227669	262826	35157
Pseudomonas aeruginosa isolate 228, whole genome shotgun sequence.	GCF9001457051	NZFRMU010000171	296948	318419	21471
Pseudomonas aeruginosa PAO1 isolate 2017-D CEC17_22, whole genome shotgun sequence	GCF0039572051	NZQZFZ010000221	35074	54609	19535
Pseudomonas aeruginosa PS50 adkgi-supercont1.1, whole genome shotgun sequence.	GCF0005201751	NZKI9144331	2566938	2599158	32220
Pseudomonas aeruginosa strain H26023 chromosome, complete genome	GCF0037981451	NZCP0336851	2544626	2564427	19801
Pseudomonas aeruginosa strain AZPAE14820 AZPAE14820_contig_3, whole genome shotgun sequence.	GCF0007952251	NZJTVO010000031	145978	156294	10316
Pseudomonas aeruginosa BWHPSA047 adkfX-supercont1.1, whole genome shotgun sequence.	GCF0005202551	NZKI9144631	2420397	2452190	31793
Pseudomonas aeruginosa strain Ocean-222 scaffold9_cov368_read215, whole genome shotgun sequence.	GCF0022635751	NZNMRR010000081	168789	193210	24421
Pseudomonas aeruginosa DK1 genome assembly Pseudomonas aeruginosa DK1 substr. NH57388A, chromosome : I.	GCF9000690251	NZLN8702921	2409862	2431758	21896
Pseudomonas aeruginosa genome assembly 219_15_121A_contgs_500, contig NODE_12_length_210151_cov_24.5897_ID_23, whole genome shotgun sequence.	GCF0013745751	NZCUXC010000451	108619	128005	19386
Pseudomonas aeruginosa BWH060 adTvY-supercont1.2, whole genome shotgun sequence.	GCF0006293851	NZKK2131681	1764185	1779716	15531
Pseudomonas aeruginosa strain HUM-12-D2 NODE_14_length_156835_cov_35.2419_ID_27, whole genome shotgun sequence	GCF0036317851	NZRAAB010002151	51376	106708	55332
Pseudomonas aeruginosa isolate 123, whole genome shotgun sequence.	GCF9001446551	NZFRIU010000021	7788	38602	30814
Pseudomonas aeruginosa strain BH9 chromosome	GCF0037951651	NZCP0297131	2611926	2690789	78863
Pseudomonas aeruginosa DNA, complete genome, strain: NCGM 1900.	GCF0008292751	NZAP0146221	3870985	3900209	29224
Pseudomonas aeruginosa PAO1 isolate 2017-H CEC23_23, whole genome shotgun sequence	GCF0039571151	NZQZGD010000231	39321	53009	13688
Pseudomonas aeruginosa strain PA-CL521b IPC616_3.1, whole genome shotgun sequence	GCF0043722951	NZRWPR010000031	477791	488117	10326
Pseudomonas aeruginosa isolate 178, whole genome shotgun sequence.	GCF9001451951	NZFRKV010000941	41870	61581	19711
Pseudomonas aeruginosa strain F22031, complete genome.	GCF0008169851	NZCP0073991	5046181	5060639	14458
Pseudomonas aeruginosa strain PA_D21, complete genome.	GCF0017220451	NZCP0125821	2518244	2544571	26327
Pseudomonas aeruginosa strain CPHL8203 IPC734_4.1, whole genome shotgun sequence	GCF0038375251	NZNSTX010000041	59432	76966	17534
Pseudomonas aeruginosa strain 5990.3 IPC1313_1.1, whole genome shotgun sequence	GCF0043718051	NZRWOW010000011	301658	322210	20552
Pseudomonas aeruginosa strain AZPAE14889 AZPAE14889_contig_35, whole genome shotgun sequence.	GCF0007908051	NZJTSZ010000351	53761	117731	63970
Pseudomonas aeruginosa strain WH-SGI-V-07225 WH-SGI-V-07225_contig21, whole genome shotgun sequence.	GCF0014498351	NZLLMW010000541	42220	69509	27289
Pseudomonas aeruginosa strain MRSN16740 MRSN16740_contig00053, whole genome shotgun sequence	GCF0039693051	NZRXVP010000531	24499	62894	38395
Pseudomonas aeruginosa isolate 126, whole genome shotgun sequence.	GCF9001446851	NZFRIW010000751	97960	128774	30814
Pseudomonas aeruginosa strain 6086.1 IPC1332_3.1, whole genome shotgun sequence	GCF0043715351	NZRWOD010000031	44138	105263	61125
Pseudomonas aeruginosa strain L30 L30_L1.R1.clean_(paired)_contig_16, whole genome shotgun sequence	GCF0086326551	NZVWQG010000161	475238	504608	29370
Pseudomonas aeruginosa BWHPSA043 adkgk-supercont1.3, whole genome shotgun sequence.	GCF0005203351	NZKI9145051	358600	372979	14379
Pseudomonas aeruginosa strain ER06896 unitig_1, whole genome shotgun sequence	GCF0037036851	NZNTGC010000011	610618	644092	33474
Pseudomonas aeruginosa strain E80 chromosome, complete genome	GCF0042910751	NZCP0316771	2484597	2547447	62850
Pseudomonas aeruginosa strain AUS128 IPC371_3.1, whole genome shotgun sequence	GCF0039765551	NZRXET010000031	341993	376473	34480
Pseudomonas aeruginosa strain delta10 chromosome	GCF0098000851	NZCP0470661	3079843	3099378	19535
Pseudomonas aeruginosa isolate 133_Pseudo_aeruginosa, whole genome shotgun sequence.	GCF9001447551	NZFRJD010000421	38228	69042	30814
Pseudomonas aeruginosa strain ATCC BAA-2110 IPC1578_8.1, whole genome shotgun sequence.	GCF0022370751	NZMVGX010000081	221107	242735	21628
Pseudomonas aeruginosa strain AZPAE14398 AZPAE14398_contig_31, whole genome shotgun sequence.	GCF0007960951	NZJTYQ010000311	53761	109074	55313
Pseudomonas aeruginosa strain BTP038 MC15175182, whole genome shotgun sequence.	GCF0010867251	NZLFMV010000121	2455890	2482703	26813
Pseudomonas aeruginosa genome assembly 264_12_5Pc_1_2_contgs_500, contig NODE_2_length_451138_cov_24.7682_ID_3, whole genome shotgun sequence.	GCF0013750751	NZCUXQ010000451	78413	98214	19801
Pseudomonas aeruginosa strain PAC14B IPC137_1.1, whole genome shotgun sequence	GCF0043735651	NZRWSP010000011	445898	510790	64892
Pseudomonas aeruginosa strain P2404 IPC1110_1.1, whole genome shotgun sequence	GCF0039752151	NZRXCM010000011	515476	524703	9227
Pseudomonas aeruginosa BWHPSA014 genomic scaffold adgeT-supercont1.1, whole genome shotgun sequence.	GCF0004814251	NZKI5190761	2359840	2381472	21632
Pseudomonas aeruginosa strain A15 IPC692_3.1, whole genome shotgun sequence	GCF0038370251	NZNSUV010000031	404002	416447	12445
Pseudomonas aeruginosa genome assembly 201_Pa14_contgs_500, contig NODE_20_length_149509_cov_32.3687_ID_39, whole genome shotgun sequence.	GCF9000058451	NZCVON010000461	78411	98212	19801
Pseudomonas aeruginosa strain AZPAE14909 AZPAE14909_contig_2, whole genome shotgun sequence.	GCF0007895251	NZJTSG010000021	113118	132828	19710
Pseudomonas aeruginosa strain AZPAE14960 AZPAE14960_contig_6, whole genome shotgun sequence.	GCF0007917651	NZJTQH010000061	130621	158989	28368
Pseudomonas aeruginosa strain AZPAE14883 AZPAE14883_contig_6, whole genome shotgun sequence.	GCF0007906451	NZJTTF010000061	5788	40273	34485
Pseudomonas aeruginosa strain 1042828174-21 IPC1503_1.1, whole genome shotgun sequence	GCF0043704551	NZRWMP010000011	431255	479350	48095
Pseudomonas aeruginosa strain 6354 NODE_1_length_359690_cov_20.972968, whole genome shotgun sequence	GCF0079229051	NZVOJG010000011	159229	204443	45214
Pseudomonas aeruginosa BWH049 adTyP-supercont1.1, whole genome shotgun sequence.	GCF0006296051	NZKK2132811	1664213	1691026	26813
Pseudomonas aeruginosa strain AR439 chromosome, complete genome.	GCF0030738951	NZCP0290971	4742319	4752066	9747
Pseudomonas aeruginosa strain WH-SGI-V-07281 WH-SGI-V-07281_contig19, whole genome shotgun sequence.	GCF0014546451	NZLLUH010001011	21978	77712	55734
Pseudomonas aeruginosa strain AUS344 IPC495_3.1, whole genome shotgun sequence	GCF0038386951	NZNSWC010000031	481708	511078	29370
Pseudomonas aeruginosa strain PA-W37 IPC1296_3.1, whole genome shotgun sequence	GCF0038336251	NZNSND010000031	219715	263323	43608
Pseudomonas aeruginosa strain WH-SGI-V-07383 WH-SGI-V-07383_contig1, whole genome shotgun sequence.	GCF0014512451	NZLLOH010000011	470480	520638	50158
Pseudomonas aeruginosa isolate XDR-PA, whole genome shotgun sequence	GCF9007081551	NZCAADOD0100002151	19632	72410	52778
Pseudomonas aeruginosa strain HUM-291 NODE_16_length_105951_cov_13.0731_ID_31, whole genome shotgun sequence	GCF0036288751	NZRAFY010002641	7776	60554	52778
Pseudomonas aeruginosa DHS01, complete genome.	GCF0004964552	NZCP0139931	2670598	2729643	59045
Pseudomonas aeruginosa strain AUS516 IPC287_2.1, whole genome shotgun sequence	GCF0039765951	NZRXFB010000021	516179	525406	9227
Pseudomonas aeruginosa strain AR_0092 scaffold00001, whole genome shotgun sequence.	GCF0018748051	NZMPBS010000011	6749189	6779657	30468
Pseudomonas aeruginosa strain 1442 1442_NODE_2_length_392138_cov_72.3269, whole genome shotgun sequence	GCF0038639451	NZRRBD010000021	257269	311208	53939
Pseudomonas aeruginosa genome assembly 244_15_311Ga_contgs_500, contig NODE_18_length_149523_cov_36.07_ID_35, whole genome shotgun sequence.	GCF0013738351	NZCUXK010000471	78411	98212	19801
Pseudomonas aeruginosa isolate 247, whole genome shotgun sequence.	GCF9001458251	NZFRNF010000321	7789	23404	15615
Pseudomonas aeruginosa strain KCJ3K42 NODE_9_length_145349_cov_7.368884, whole genome shotgun sequence	GCF0088024951	NZVZIO010000091	82386	110837	28451
Pseudomonas aeruginosa strain G1-WATER-2A IPC1472_2.1, whole genome shotgun sequence	GCF0038339351	NZNSMP010000021	160157	175938	15781
Pseudomonas aeruginosa genome assembly 228_10Pc_8_contgs_500, contig NODE_16_length_149522_cov_28.465_ID_31, whole genome shotgun sequence.	GCF0013747551	NZCTCY010000421	78410	98211	19801
Pseudomonas aeruginosa strain HCF238 IPC1412_2.1, whole genome shotgun sequence	GCF0039745651	NZRXAJ010000021	625910	645532	19622
Pseudomonas aeruginosa strain SCH_ABX05 ABX05_contig000012, whole genome shotgun sequence.	GCF0020012651	NZMVBV010000121	112941	136333	23392
Pseudomonas aeruginosa strain U372 IPC948_3.1, whole genome shotgun sequence	GCF0038361251	NZNSRX010000031	477545	507428	29883
Pseudomonas aeruginosa BWH036 adTyH-supercont1.12, whole genome shotgun sequence.	GCF0006290251	NZKK2119421	80087	128182	48095
Pseudomonas aeruginosa strain ATCC 43731 scaffold_39, whole genome shotgun sequence.	GCF0014450051	NZLJZM010001671	38988	58796	19808
Pseudomonas aeruginosa BL25 genomic scaffold adgfY-supercont1.1, whole genome shotgun sequence.	GCF0004806451	NZKI5187501	702065	720639	18574
Pseudomonas aeruginosa strain MCF134 IPC1364_2.1, whole genome shotgun sequence	GCF0039746951	NZRXBI010000021	475156	497916	22760
Pseudomonas aeruginosa strain WH-SGI-V-07643 WH-SGI-V-07643_contig9, whole genome shotgun sequence.	GCF0014522551	NZLLRO010001001	68435	121188	52753
Pseudomonas aeruginosa NCAIM B.001380 K260DRAFT_scf7180000000062_quiver.15_C, whole genome shotgun sequence.	GCF0006858451	NZJMKR010000061	1286769	1296516	9747
Pseudomonas aeruginosa strain KCJ3K73 NODE_8_length_172901_cov_8.325576, whole genome shotgun sequence	GCF0088025651	NZVZIS010000081	39277	53493	14216
Pseudomonas aeruginosa strain LMG 1272 contig059, whole genome shotgun sequence	GCF0070510351	NZVIYL010000591	193159	204108	10949
Pseudomonas aeruginosa strain 5985 IPC1306_1.1, whole genome shotgun sequence	GCF0043719151	NZRWPD010000011	397522	445612	48090
Pseudomonas aeruginosa strain Y82 chromosome, complete genome.	GCF0033697551	NZCP0309121	2619571	2645114	25543
Pseudomonas aeruginosa isolate 411, whole genome shotgun sequence.	GCF9001473751	NZFRTE010001461	98675	118386	19711
Pseudomonas aeruginosa strain UMB151 NODE_6_length_125327_cov_5.931158, whole genome shotgun sequence	GCF0098075151	NZWUDO010000061	6547	62541	55994
Pseudomonas aeruginosa strain PA-W9 IPC5_1.1, whole genome shotgun sequence	GCF0038418051	NZNTAZ010000011	546089	583879	37790
Pseudomonas aeruginosa LESlike4 sequence.	GCF0005839951	NZCP0069851	2487920	2534779	46859
Pseudomonas aeruginosa strain U5b-2 NODE_2_length_356495_cov_14.044, whole genome shotgun sequence.	GCF0023259851	NZNQZD010000021	54026	76630	22604
Pseudomonas aeruginosa strain HUM-252 PA3_F3_NODE_5_length_263824_cov_43.5333_ID_9, whole genome shotgun sequence	GCF0036306951	NZRACM010000501	85428	144481	59053
Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639, complete genome.	GCF0015189751	NZCP0139891	2485333	2489426	4093
Pseudomonas aeruginosa strain 1713 1713_NODE_12_length_135509_cov_82.9123, whole genome shotgun sequence	GCF0038634251	NZRRBY010000121	39318	87410	48092
Pseudomonas aeruginosa C2159M contig6, whole genome shotgun sequence	GCF0007052151	NZJGZZ010000051	95922	141985	46063
Pseudomonas aeruginosa strain HUM-260 PA3_E4_NODE_9_length_225573_cov_28.291_ID_17, whole genome shotgun sequence	GCF0036324051	NZQZYI010001191	83150	102951	19801
Pseudomonas aeruginosa strain So098 IPC677_2.1, whole genome shotgun sequence	GCF0038371051	NZNSVA010000021	42262	104009	61747
Pseudomonas aeruginosa strain Zw31 IPC1381_2.1, whole genome shotgun sequence	GCF0039741951	NZRXAX010000021	742097	752421	10324
Pseudomonas aeruginosa strain KCJ3K250 NODE_29_length_68355_cov_6.361772, whole genome shotgun sequence	GCF0088026751	NZVZIW010000291	4630	28989	24359
Pseudomonas aeruginosa strain WH-SGI-V-07245 WH-SGI-V-07245_contig6, whole genome shotgun sequence.	GCF0014500951	NZLLNQ010000421	478480	526572	48092
Pseudomonas aeruginosa strain WH-SGI-V-07266 WH_SGI_V_07266_1, whole genome shotgun sequence.	GCF0014539851	NZLLTX010000011	43893	69175	25282
Pseudomonas aeruginosa strain AZPAE15059 AZPAE15059_contig_17, whole genome shotgun sequence.	GCF0007932451	NZJTMN010000171	4632	29053	24421
Pseudomonas aeruginosa strain HUM-303 PA3_A9_NODE_1_length_644010_cov_45.3394_ID_1, whole genome shotgun sequence	GCF0036290051	NZRAFS010000091	316921	394991	78070
Pseudomonas aeruginosa strain PAC98C IPC170_2.1, whole genome shotgun sequence	GCF0043737251	NZRWRK010000021	421865	456371	34506
Pseudomonas aeruginosa isolate 246, whole genome shotgun sequence.	GCF9001458151	NZFRNH010000371	51975	73437	21462
Pseudomonas aeruginosa strain E6130952 chromosome, complete genome.	GCF0020857551	NZCP0206031	2594843	2624067	29224
Pseudomonas aeruginosa M18 chromosome, complete genome.	GCF0002261551	NC0175481	2419658	2432968	13310
Pseudomonas aeruginosa strain WH-SGI-V-07294 WH_SGI_V_07294_3, whole genome shotgun sequence.	GCF0014541751	NZLLUQ010000231	475950	491565	15615
Pseudomonas aeruginosa strain FDAARGOS_501 chromosome, complete genome	GCF0038129051	NZCP0338431	5143794	5173018	29224
Pseudomonas aeruginosa 3581 adTwT-supercont1.1, whole genome shotgun sequence.	GCF0006291651	NZKK2123991	475821	503139	27318
Pseudomonas aeruginosa strain UMB2253 NODE_5_length_148829_cov_5.884386, whole genome shotgun sequence	GCF0098072951	NZWUDI010000051	70828	119082	48254
Pseudomonas aeruginosa MSH3 genomic scaffold adgeF-supercont1.1, whole genome shotgun sequence.	GCF0004819851	NZKI5192981	3014301	3038516	24215
Pseudomonas aeruginosa strain PA_D16, complete genome.	GCF0017218051	NZCP0125811	2518245	2544572	26327
Pseudomonas aeruginosa strain AMT0005-138 IPC543_1.1, whole genome shotgun sequence	GCF0038385851	NZNSVT010000011	495337	509201	13864
Pseudomonas aeruginosa strain ATCC 33351 scaffold_26, whole genome shotgun sequence.	GCF0014202451	NZLJNX010000271	42163	58332	16169
Pseudomonas aeruginosa isolate B10W, complete genome.	GCF0018744651	NZCP0179691	2286477	2304988	18511
Pseudomonas aeruginosa strain NCTC8506, whole genome shotgun sequence.	GCF9004555651	NZUAWV010000091	173188	193898	20710
Pseudomonas aeruginosa strain PA-W21 IPC1287_1.1, whole genome shotgun sequence	GCF0038340851	NZNSNM010000011	1364607	1399089	34482
Pseudomonas aeruginosa isolate 125, whole genome shotgun sequence.	GCF9001446751	NZFRIV010000021	103988	140649	36661
Pseudomonas aeruginosa strain 313s141011BSL_PA1 IPC70_2.1, whole genome shotgun sequence	GCF0043746251	NZRWTX010000021	475060	497664	22604
Pseudomonas aeruginosa strain WH-SGI-V-07706 WH-SGI-V-07706_contig19, whole genome shotgun sequence.	GCF0014527251	NZLLTA010000111	88531	106095	17564
Pseudomonas aeruginosa strain L31 L31_L1.R1.clean_(paired)_contig_22, whole genome shotgun sequence	GCF0086298751	NZVWQF010000221	59686	115586	55900
Pseudomonas aeruginosa isolate 201.1, whole genome shotgun sequence.	GCF9001478351	NZFRUY010000211	35044	48260	13216
Pseudomonas aeruginosa strain AZPAE14973 AZPAE14973_contig_46, whole genome shotgun sequence.	GCF0007920651	NZJTPV010000461	33914	61232	27318
Pseudomonas aeruginosa strain ATCC 43390 scaffold_0, whole genome shotgun sequence.	GCF0014449251	NZLJZL010000011	42132	100732	58600
Pseudomonas aeruginosa BL23 genomic scaffold adgfb-supercont1.3, whole genome shotgun sequence.	GCF0004806851	NZKI5187741	294429	311825	17396
Pseudomonas aeruginosa strain WH-SGI-V-07236 WH-SGI-V-07236_contig2, whole genome shotgun sequence.	GCF0014507451	NZLLNH010000121	522017	539582	17565
Pseudomonas aeruginosa strain 6092.2 IPC1339_3.1, whole genome shotgun sequence	GCF0043714051	NZRWNW010000031	327961	347496	19535
Pseudomonas aeruginosa strain KY1 Contig_12, whole genome shotgun sequence.	GCF0008135651	NZJWJU010000121	42357	74065	31708
Pseudomonas aeruginosa strain 5BR2 IPC713_5.1, whole genome shotgun sequence	GCF0038368151	NZNSUJ010000051	75467	85701	10234
Pseudomonas aeruginosa isolate 371, whole genome shotgun sequence.	GCF9001469851	NZFRRT010000741	393911	498428	104517
Pseudomonas aeruginosa strain PAC78B IPC149_1.1, whole genome shotgun sequence	GCF0043734151	NZRWSE010000011	599507	643115	43608
Pseudomonas aeruginosa strain U0284 IPC924_1.1, whole genome shotgun sequence	GCF0038581251	NZNSSD010000011	477737	507620	29883
Pseudomonas aeruginosa strain FM4 IPC1429_1.1, whole genome shotgun sequence	GCF0039738951	NZRWZY010000011	428952	451278	22326
Pseudomonas aeruginosa strain AMT0006-64 IPC545_3.1, whole genome shotgun sequence	GCF0039754851	NZRXDN010000031	478022	526117	48095
Pseudomonas aeruginosa strain AU10241 NODE_2_length_614601_cov_5.60667_ID_3, whole genome shotgun sequence.	GCF0015543851	NZLRYK010000221	435247	454958	19711
Pseudomonas aeruginosa strain Jp97 IPC749_1.1, whole genome shotgun sequence	GCF0038375051	NZNSTP010000011	486506	503333	16827
Pseudomonas aeruginosa 9BR 9BRScaffold1, whole genome shotgun sequence.	GCF0002239251	NZAFXI010000011	3356137	3414737	58600
Pseudomonas aeruginosa strain U451 IPC976_1.1, whole genome shotgun sequence	GCF0038370851	NZNSRS010000011	477737	507620	29883
Pseudomonas aeruginosa strain AUS026 IPC334_1.1, whole genome shotgun sequence	GCF0038394651	NZNSYA010000011	301973	325282	23309
Pseudomonas aeruginosa strain PAO1161 chromosome, complete genome	GCF0041026651	NZCP0321261	2415989	2429677	13688
Pseudomonas aeruginosa strain MUC-N2, whole genome shotgun sequence	GCF0088430851	NZWBZG010000261	34997	54532	19535
Pseudomonas aeruginosa isolate 277, whole genome shotgun sequence.	GCF9001460751	NZFROF010000031	7785	66830	59045
Pseudomonas aeruginosa strain AZPAE12136 AZPAE12136_contig_11, whole genome shotgun sequence.	GCF0007965551	NZJUAY010000101	71050	90819	19769
Pseudomonas aeruginosa strain AZPAE15049 AZPAE15049_contig_17, whole genome shotgun sequence.	GCF0007894851	NZJTMX010000171	39289	62490	23201
Pseudomonas aeruginosa strain PA17 contig000003, whole genome shotgun sequence.	GCF0033327951	NZQDGR010000031	304223	368483	64260
Pseudomonas aeruginosa strain AUS491 IPC440_2.1, whole genome shotgun sequence	GCF0038404951	NZNSWX010000021	22671	50179	27508
Pseudomonas aeruginosa strain Pb18 genome.	GCF0021170451	NZCP0156501	436308	446630	10322
Pseudomonas aeruginosa strain AR_455 chromosome, complete genome.	GCF0032883551	NZCP0303281	4107228	4124095	16867
Pseudomonas aeruginosa strain PA7790, complete genome.	GCF0018702651	NZCP0149991	2468008	2520761	52753
Pseudomonas aeruginosa strain WH-SGI-V-07232 WH-SGI-V-07232_contig14, whole genome shotgun sequence.	GCF0014499351	NZLLND010000101	45296	106456	61160
Pseudomonas aeruginosa strain FA-HZ1, complete genome.	GCF0017507051	NZCP0173531	5325297	5372177	46880
Pseudomonas aeruginosa strain NCTC11445 genome assembly, chromosome: 1	GCF9006367351	NZLR1343081	3019057	3054009	34952
Pseudomonas aeruginosa strain CCBH276 scaffold_7, whole genome shotgun sequence	GCF0047858351	NZSRPL010000081	157843	162795	4952
Pseudomonas aeruginosa strain Li010 scaffold20.1, whole genome shotgun sequence.	GCF0017565251	NZLZTM010000131	22037	77771	55734
Pseudomonas aeruginosa strain AZPAE14958 AZPAE14958_contig_12, whole genome shotgun sequence.	GCF0007917251	NZJTQJ010000121	113121	171826	58705
Pseudomonas aeruginosa BWHPSA025 genomic scaffold adggk-supercont1.1, whole genome shotgun sequence.	GCF0004812051	NZKI5189921	2424081	2440247	16166
